hour_instant,dteday,hr,holiday,workingday,weathersit,temp,hum,windspeed,hour_count,instant_y,season,weekday,day_count,is_weekend,hour_to_day_ratio,time_category,temp_category
5464,2011-08-20,13,0,0,1,0.76,0.55,0.1343,378,232,3,6,5191,Weekend,0.07281833943363514,Off-Peak Hours,High
5465,2011-08-20,14,0,0,1,0.8,0.49,0.194,375,232,3,6,5191,Weekend,0.07224041610479677,Off-Peak Hours,High
5466,2011-08-20,15,0,0,1,0.8,0.43,0.194,390,232,3,6,5191,Weekend,0.07513003274898863,Off-Peak Hours,High
5467,2011-08-20,16,0,0,1,0.8,0.46,0.194,373,232,3,6,5191,Weekend,0.07185513388557119,Off-Peak Hours,High
5468,2011-08-20,17,0,0,1,0.8,0.49,0.194,383,232,3,6,5191,Weekend,0.0737815449816991,Peak Hours,High
5469,2011-08-20,18,0,0,1,0.76,0.58,0.2537,394,232,3,6,5191,Weekend,0.0759005971874398,Peak Hours,High
5470,2011-08-20,19,0,0,1,0.74,0.62,0.194,291,232,3,6,5191,Weekend,0.056058562897322285,Peak Hours,High
5471,2011-08-20,20,0,0,1,0.74,0.62,0.2239,248,232,3,6,5191,Weekend,0.04777499518397226,Off-Peak Hours,High
5472,2011-08-20,21,0,0,1,0.72,0.7,0.2239,225,232,3,6,5191,Weekend,0.04334424966287806,Off-Peak Hours,High
5473,2011-08-20,22,0,0,2,0.7,0.74,0.194,223,232,3,6,5191,Weekend,0.04295896744365248,Off-Peak Hours,High
5474,2011-08-20,23,0,0,1,0.7,0.74,0.1343,157,232,3,6,5191,Weekend,0.030244654209208244,Off-Peak Hours,High
5475,2011-08-21,0,0,0,1,0.7,0.74,0.194,74,233,3,0,3873,Weekend,0.019106635682933127,Off-Peak Hours,High
5476,2011-08-21,1,0,0,1,0.68,0.79,0.2239,86,233,3,0,3873,Weekend,0.022205009036922282,Off-Peak Hours,High
5477,2011-08-21,2,0,0,1,0.68,0.79,0.194,64,233,3,0,3873,Weekend,0.016524657887942162,Off-Peak Hours,High
5478,2011-08-21,3,0,0,1,0.66,0.83,0.2239,51,233,3,0,3873,Weekend,0.013168086754453912,Off-Peak Hours,Medium
5479,2011-08-21,4,0,0,1,0.68,0.83,0.2239,6,233,3,0,3873,Weekend,0.001549186676994578,Off-Peak Hours,High
5480,2011-08-21,5,0,0,1,0.66,0.89,0.2985,8,233,3,0,3873,Weekend,0.0020655822359927703,Off-Peak Hours,Medium
5481,2011-08-21,6,0,0,1,0.66,0.89,0.2836,14,233,3,0,3873,Weekend,0.0036147689129873485,Off-Peak Hours,Medium
5482,2011-08-21,7,0,0,1,0.68,0.83,0.2985,31,233,3,0,3873,Weekend,0.008004131164471986,Peak Hours,High
5483,2011-08-21,8,0,0,1,0.7,0.79,0.2239,92,233,3,0,3873,Weekend,0.023754195713916862,Peak Hours,High
5484,2011-08-21,9,0,0,1,0.72,0.74,0.2239,231,233,3,0,3873,Weekend,0.05964368706429125,Peak Hours,High
5485,2011-08-21,10,0,0,1,0.74,0.74,0.2537,274,233,3,0,3873,Weekend,0.07074619158275239,Off-Peak Hours,High
5486,2011-08-21,11,0,0,1,0.8,0.63,0.2836,313,233,3,0,3873,Weekend,0.08081590498321714,Off-Peak Hours,High
5487,2011-08-21,12,0,0,1,0.82,0.59,0.2836,374,233,3,0,3873,Weekend,0.09656596953266201,Off-Peak Hours,High
5488,2011-08-21,13,0,0,1,0.8,0.59,0.4179,310,233,3,0,3873,Weekend,0.08004131164471985,Off-Peak Hours,High
5489,2011-08-21,14,0,0,3,0.7,0.79,0.3881,235,233,3,0,3873,Weekend,0.060676478182287635,Off-Peak Hours,High
5490,2011-08-21,15,0,0,1,0.7,0.84,0.2836,68,233,3,0,3873,Weekend,0.017557449005938548,Off-Peak Hours,High
5491,2011-08-21,16,0,0,1,0.72,0.79,0.1642,258,233,3,0,3873,Weekend,0.06661502711076685,Off-Peak Hours,High
5492,2011-08-21,17,0,0,1,0.72,0.79,0.1343,270,233,3,0,3873,Weekend,0.069713400464756,Peak Hours,High
5493,2011-08-21,18,0,0,1,0.72,0.79,0.2537,311,233,3,0,3873,Weekend,0.08029950942421896,Peak Hours,High
5494,2011-08-21,19,0,0,1,0.72,0.7,0.2537,282,233,3,0,3873,Weekend,0.07281177381874517,Peak Hours,High
5495,2011-08-21,20,0,0,1,0.7,0.79,0.2537,181,233,3,0,3873,Weekend,0.046733798089336434,Off-Peak Hours,High
5496,2011-08-21,21,0,0,1,0.7,0.79,0.2537,138,233,3,0,3873,Weekend,0.03563129357087529,Off-Peak Hours,High
5497,2011-08-21,22,0,0,2,0.7,0.79,0.194,134,233,3,0,3873,Weekend,0.034598502452878904,Off-Peak Hours,High
5498,2011-08-21,23,0,0,1,0.7,0.74,0.1642,68,233,3,0,3873,Weekend,0.017557449005938548,Off-Peak Hours,High
5499,2011-08-22,0,0,1,1,0.68,0.79,0.1642,40,234,3,1,4758,Weekday,0.008406893652795292,Off-Peak Hours,High
5500,2011-08-22,1,0,1,1,0.68,0.79,0.0896,21,234,3,1,4758,Weekday,0.004413619167717529,Off-Peak Hours,High
5501,2011-08-22,2,0,1,2,0.7,0.65,0.1045,8,234,3,1,4758,Weekday,0.0016813787305590584,Off-Peak Hours,High
5502,2011-08-22,3,0,1,3,0.7,0.65,0.1343,5,234,3,1,4758,Weekday,0.0010508617065994115,Off-Peak Hours,High
5503,2011-08-22,4,0,1,1,0.68,0.65,0.194,12,234,3,1,4758,Weekday,0.0025220680958385876,Off-Peak Hours,High
5504,2011-08-22,5,0,1,1,0.66,0.65,0.3582,24,234,3,1,4758,Weekday,0.005044136191677175,Off-Peak Hours,Medium
5505,2011-08-22,6,0,1,1,0.66,0.61,0.2985,112,234,3,1,4758,Weekday,0.023539302227826818,Off-Peak Hours,Medium
5506,2011-08-22,7,0,1,1,0.66,0.61,0.3284,281,234,3,1,4758,Weekday,0.059058427910886925,Peak Hours,Medium
5507,2011-08-22,8,0,1,1,0.66,0.61,0.3284,351,234,3,1,4758,Weekday,0.07377049180327869,Peak Hours,Medium
5508,2011-08-22,9,0,1,1,0.68,0.54,0.2537,187,234,3,1,4758,Weekday,0.03930222782681799,Peak Hours,High
5509,2011-08-22,10,0,1,1,0.7,0.48,0.2836,121,234,3,1,4758,Weekday,0.02543085329970576,Off-Peak Hours,High
5510,2011-08-22,11,0,1,1,0.72,0.34,0.3284,131,234,3,1,4758,Weekday,0.027532576712904582,Off-Peak Hours,High
5511,2011-08-22,12,0,1,1,0.74,0.35,0.3881,207,234,3,1,4758,Weekday,0.043505674653215635,Off-Peak Hours,High
5512,2011-08-22,13,0,1,1,0.74,0.3,0.4627,205,234,3,1,4758,Weekday,0.043085329970575875,Off-Peak Hours,High
5513,2011-08-22,14,0,1,1,0.74,0.3,0.3881,225,234,3,1,4758,Weekday,0.04728877679697352,Off-Peak Hours,High
5514,2011-08-22,15,0,1,1,0.74,0.3,0.2985,199,234,3,1,4758,Weekday,0.04182429592265658,Off-Peak Hours,High
5515,2011-08-22,16,0,1,1,0.74,0.3,0.3881,320,234,3,1,4758,Weekday,0.06725514922236234,Off-Peak Hours,High
5516,2011-08-22,17,0,1,1,0.74,0.27,0.3284,591,234,3,1,4758,Weekday,0.12421185372005045,Peak Hours,High
5517,2011-08-22,18,0,1,1,0.72,0.28,0.2985,609,234,3,1,4758,Weekday,0.12799495586380832,Peak Hours,High
5518,2011-08-22,19,0,1,1,0.7,0.3,0.2836,416,234,3,1,4758,Weekday,0.08743169398907104,Peak Hours,High
5519,2011-08-22,20,0,1,1,0.66,0.34,0.194,268,234,3,1,4758,Weekday,0.05632618747372846,Off-Peak Hours,Medium
5520,2011-08-22,21,0,1,1,0.64,0.38,0.194,208,234,3,1,4758,Weekday,0.04371584699453552,Off-Peak Hours,Medium
5521,2011-08-22,22,0,1,1,0.64,0.38,0.2985,153,234,3,1,4758,Weekday,0.03215636822194199,Off-Peak Hours,Medium
5522,2011-08-22,23,0,1,1,0.62,0.41,0.2537,64,234,3,1,4758,Weekday,0.013451029844472467,Off-Peak Hours,Medium
5523,2011-08-23,0,0,1,1,0.6,0.43,0.194,35,235,3,2,5895,Weekday,0.005937234944868533,Off-Peak Hours,Medium
5524,2011-08-23,1,0,1,1,0.58,0.49,0.194,19,235,3,2,5895,Weekday,0.003223070398642918,Off-Peak Hours,Medium
5525,2011-08-23,2,0,1,1,0.56,0.52,0.194,6,235,3,2,5895,Weekday,0.0010178117048346056,Off-Peak Hours,Medium
5526,2011-08-23,3,0,1,1,0.56,0.52,0.2836,6,235,3,2,5895,Weekday,0.0010178117048346056,Off-Peak Hours,Medium
5527,2011-08-23,4,0,1,1,0.54,0.56,0.1642,5,235,3,2,5895,Weekday,0.0008481764206955047,Off-Peak Hours,Medium
5528,2011-08-23,5,0,1,1,0.54,0.56,0.194,36,235,3,2,5895,Weekday,0.0061068702290076335,Off-Peak Hours,Medium
5529,2011-08-23,6,0,1,1,0.54,0.6,0.194,114,235,3,2,5895,Weekday,0.019338422391857506,Off-Peak Hours,Medium
5530,2011-08-23,7,0,1,1,0.6,0.49,0.194,344,235,3,2,5895,Weekday,0.05835453774385072,Peak Hours,Medium
5531,2011-08-23,8,0,1,2,0.62,0.5,0.0,504,235,3,2,5895,Weekday,0.08549618320610687,Peak Hours,Medium
5532,2011-08-23,9,0,1,2,0.66,0.44,0.0,225,235,3,2,5895,Weekday,0.03816793893129771,Peak Hours,Medium
5533,2011-08-23,10,0,1,1,0.7,0.37,0.0,148,235,3,2,5895,Weekday,0.025106022052586937,Off-Peak Hours,High
5534,2011-08-23,11,0,1,1,0.7,0.34,0.1045,186,235,3,2,5895,Weekday,0.03155216284987277,Off-Peak Hours,High
5535,2011-08-23,12,0,1,1,0.7,0.39,0.0896,237,235,3,2,5895,Weekday,0.04020356234096692,Off-Peak Hours,High
5536,2011-08-23,13,0,1,1,0.72,0.3,0.1045,234,235,3,2,5895,Weekday,0.03969465648854962,Off-Peak Hours,High
5537,2011-08-23,14,0,1,1,0.72,0.3,0.0896,651,235,3,2,5895,Weekday,0.11043256997455471,Off-Peak Hours,High
5538,2011-08-23,15,0,1,1,0.72,0.34,0.2239,601,235,3,2,5895,Weekday,0.10195080576759966,Off-Peak Hours,High
5539,2011-08-23,16,0,1,1,0.72,0.32,0.1343,444,235,3,2,5895,Weekday,0.07531806615776081,Off-Peak Hours,High
5540,2011-08-23,17,0,1,1,0.72,0.34,0.2239,472,235,3,2,5895,Weekday,0.08006785411365563,Peak Hours,High
5541,2011-08-23,18,0,1,1,0.72,0.34,0.194,519,235,3,2,5895,Weekday,0.08804071246819338,Peak Hours,High
5542,2011-08-23,19,0,1,1,0.66,0.5,0.2239,367,235,3,2,5895,Weekday,0.062256149279050044,Peak Hours,Medium
5543,2011-08-23,20,0,1,1,0.64,0.53,0.2537,260,235,3,2,5895,Weekday,0.04410517387616624,Off-Peak Hours,Medium
5544,2011-08-23,21,0,1,1,0.62,0.57,0.0,211,235,3,2,5895,Weekday,0.0357930449533503,Off-Peak Hours,Medium
5545,2011-08-23,22,0,1,1,0.62,0.57,0.1343,191,235,3,2,5895,Weekday,0.032400339270568276,Off-Peak Hours,Medium
5546,2011-08-23,23,0,1,1,0.62,0.61,0.1343,80,235,3,2,5895,Weekday,0.013570822731128074,Off-Peak Hours,Medium
5547,2011-08-24,0,0,1,1,0.62,0.57,0.1343,38,236,3,3,5130,Weekday,0.007407407407407408,Off-Peak Hours,Medium
5548,2011-08-24,1,0,1,1,0.6,0.6,0.1045,24,236,3,3,5130,Weekday,0.004678362573099415,Off-Peak Hours,Medium
5549,2011-08-24,2,0,1,1,0.58,0.68,0.1343,6,236,3,3,5130,Weekday,0.0011695906432748538,Off-Peak Hours,Medium
5550,2011-08-24,3,0,1,1,0.58,0.68,0.1343,1,236,3,3,5130,Weekday,0.0001949317738791423,Off-Peak Hours,Medium
5551,2011-08-24,4,0,1,1,0.56,0.73,0.1045,7,236,3,3,5130,Weekday,0.0013645224171539962,Off-Peak Hours,Medium
5552,2011-08-24,5,0,1,1,0.56,0.73,0.1045,27,236,3,3,5130,Weekday,0.005263157894736842,Off-Peak Hours,Medium
5553,2011-08-24,6,0,1,1,0.56,0.73,0.0,108,236,3,3,5130,Weekday,0.021052631578947368,Off-Peak Hours,Medium
5554,2011-08-24,7,0,1,1,0.6,0.64,0.0896,308,236,3,3,5130,Weekday,0.06003898635477583,Peak Hours,Medium
5555,2011-08-24,8,0,1,1,0.62,0.69,0.1343,468,236,3,3,5130,Weekday,0.0912280701754386,Peak Hours,Medium
5556,2011-08-24,9,0,1,1,0.64,0.69,0.2537,213,236,3,3,5130,Weekday,0.04152046783625731,Peak Hours,Medium
5557,2011-08-24,10,0,1,1,0.7,0.58,0.2836,146,236,3,3,5130,Weekday,0.028460038986354776,Off-Peak Hours,High
5558,2011-08-24,11,0,1,1,0.72,0.54,0.2985,185,236,3,3,5130,Weekday,0.036062378167641324,Off-Peak Hours,High
5559,2011-08-24,12,0,1,1,0.74,0.55,0.3284,235,236,3,3,5130,Weekday,0.04580896686159844,Off-Peak Hours,High
5560,2011-08-24,13,0,1,1,0.76,0.48,0.4179,236,236,3,3,5130,Weekday,0.04600389863547758,Off-Peak Hours,High
5561,2011-08-24,14,0,1,1,0.76,0.48,0.4179,204,236,3,3,5130,Weekday,0.03976608187134503,Off-Peak Hours,High
5562,2011-08-24,15,0,1,1,0.76,0.48,0.4478,204,236,3,3,5130,Weekday,0.03976608187134503,Off-Peak Hours,High
5563,2011-08-24,16,0,1,1,0.76,0.52,0.4179,271,236,3,3,5130,Weekday,0.05282651072124756,Off-Peak Hours,High
5564,2011-08-24,17,0,1,1,0.76,0.52,0.3582,567,236,3,3,5130,Weekday,0.11052631578947368,Peak Hours,High
5565,2011-08-24,18,0,1,1,0.74,0.55,0.2985,621,236,3,3,5130,Weekday,0.12105263157894737,Peak Hours,High
5566,2011-08-24,19,0,1,1,0.74,0.55,0.2985,440,236,3,3,5130,Weekday,0.08576998050682261,Peak Hours,High
5567,2011-08-24,20,0,1,1,0.72,0.58,0.2985,334,236,3,3,5130,Weekday,0.06510721247563353,Off-Peak Hours,High
5568,2011-08-24,21,0,1,1,0.7,0.61,0.3582,236,236,3,3,5130,Weekday,0.04600389863547758,Off-Peak Hours,High
5569,2011-08-24,22,0,1,1,0.7,0.65,0.3582,181,236,3,3,5130,Weekday,0.035282651072124756,Off-Peak Hours,High
5570,2011-08-24,23,0,1,1,0.68,0.69,0.2985,70,236,3,3,5130,Weekday,0.01364522417153996,Off-Peak Hours,High
5571,2011-08-25,0,0,1,1,0.68,0.74,0.2985,52,237,3,4,3542,Weekday,0.014680971202710334,Off-Peak Hours,High
5572,2011-08-25,1,0,1,1,0.68,0.69,0.3881,15,237,3,4,3542,Weekday,0.004234895539243365,Off-Peak Hours,High
5573,2011-08-25,2,0,1,1,0.68,0.69,0.3881,5,237,3,4,3542,Weekday,0.001411631846414455,Off-Peak Hours,High
5574,2011-08-25,3,0,1,1,0.66,0.74,0.3284,4,237,3,4,3542,Weekday,0.001129305477131564,Off-Peak Hours,Medium
5575,2011-08-25,4,0,1,1,0.66,0.78,0.3881,7,237,3,4,3542,Weekday,0.001976284584980237,Off-Peak Hours,Medium
5576,2011-08-25,5,0,1,1,0.66,0.83,0.4179,26,237,3,4,3542,Weekday,0.007340485601355167,Off-Peak Hours,Medium
5577,2011-08-25,6,0,1,1,0.66,0.83,0.3284,102,237,3,4,3542,Weekday,0.028797289666854884,Off-Peak Hours,Medium
5578,2011-08-25,7,0,1,2,0.68,0.79,0.3284,313,237,3,4,3542,Weekday,0.0883681535855449,Peak Hours,High
5579,2011-08-25,8,0,1,2,0.7,0.74,0.2985,484,237,3,4,3542,Weekday,0.13664596273291926,Peak Hours,High
5580,2011-08-25,9,0,1,2,0.72,0.7,0.2985,162,237,3,4,3542,Weekday,0.045736871823828344,Peak Hours,High
5581,2011-08-25,10,0,1,2,0.74,0.66,0.2985,142,237,3,4,3542,Weekday,0.04009034443817053,Off-Peak Hours,High
5582,2011-08-25,11,0,1,3,0.7,0.79,0.0,151,237,3,4,3542,Weekday,0.042631281761716544,Off-Peak Hours,High
5583,2011-08-25,12,0,1,3,0.7,0.79,0.0,41,237,3,4,3542,Weekday,0.011575381140598532,Off-Peak Hours,High
5584,2011-08-25,13,0,1,1,0.7,0.79,0.1045,37,237,3,4,3542,Weekday,0.010446075663466968,Off-Peak Hours,High
5585,2011-08-25,14,0,1,2,0.72,0.74,0.0,113,237,3,4,3542,Weekday,0.03190287972896669,Off-Peak Hours,High
5586,2011-08-25,15,0,1,2,0.74,0.7,0.0,132,237,3,4,3542,Weekday,0.037267080745341616,Off-Peak Hours,High
5587,2011-08-25,16,0,1,1,0.72,0.84,0.0,121,237,3,4,3542,Weekday,0.034161490683229816,Off-Peak Hours,High
5588,2011-08-25,17,0,1,1,0.72,0.84,0.0,312,237,3,4,3542,Weekday,0.088085827216262,Peak Hours,High
5589,2011-08-25,18,0,1,2,0.72,0.84,0.1343,408,237,3,4,3542,Weekday,0.11518915866741954,Peak Hours,High
5590,2011-08-25,19,0,1,2,0.66,0.78,0.3284,272,237,3,4,3542,Weekday,0.07679277244494635,Peak Hours,Medium
5591,2011-08-25,20,0,1,1,0.64,0.78,0.3582,225,237,3,4,3542,Weekday,0.06352343308865048,Off-Peak Hours,Medium
5592,2011-08-25,21,0,1,1,0.64,0.78,0.2836,187,237,3,4,3542,Weekday,0.052795031055900624,Off-Peak Hours,Medium
5593,2011-08-25,22,0,1,1,0.62,0.83,0.0,147,237,3,4,3542,Weekday,0.041501976284584984,Off-Peak Hours,Medium
5594,2011-08-25,23,0,1,1,0.62,0.83,0.0896,84,237,3,4,3542,Weekday,0.023715415019762844,Off-Peak Hours,Medium
5595,2011-08-26,0,0,1,1,0.62,0.83,0.1343,51,238,3,5,4661,Weekday,0.01094185797039262,Off-Peak Hours,Medium
5596,2011-08-26,1,0,1,1,0.62,0.83,0.0,23,238,3,5,4661,Weekday,0.004934563398412358,Off-Peak Hours,Medium
5597,2011-08-26,2,0,1,1,0.62,0.88,0.1343,20,238,3,5,4661,Weekday,0.004290924694271616,Off-Peak Hours,Medium
5598,2011-08-26,3,0,1,1,0.6,0.88,0.1045,11,238,3,5,4661,Weekday,0.0023600085818493884,Off-Peak Hours,Medium
5599,2011-08-26,4,0,1,1,0.62,0.88,0.0,8,238,3,5,4661,Weekday,0.0017163698777086461,Off-Peak Hours,Medium
5600,2011-08-26,5,0,1,2,0.62,0.88,0.0,26,238,3,5,4661,Weekday,0.0055782021025531005,Off-Peak Hours,Medium
5601,2011-08-26,6,0,1,1,0.62,0.88,0.0,105,238,3,5,4661,Weekday,0.02252735464492598,Off-Peak Hours,Medium
5602,2011-08-26,7,0,1,1,0.64,0.83,0.0,266,238,3,5,4661,Weekday,0.05706929843381248,Peak Hours,Medium
5603,2011-08-26,8,0,1,1,0.66,0.83,0.1045,404,238,3,5,4661,Weekday,0.08667667882428663,Peak Hours,Medium
5604,2011-08-26,9,0,1,1,0.7,0.74,0.0,230,238,3,5,4661,Weekday,0.04934563398412358,Peak Hours,High
5605,2011-08-26,10,0,1,1,0.74,0.66,0.0896,123,238,3,5,4661,Weekday,0.026389186869770435,Off-Peak Hours,High
5606,2011-08-26,11,0,1,2,0.76,0.62,0.0,214,238,3,5,4661,Weekday,0.045912894228706286,Off-Peak Hours,High
5607,2011-08-26,12,0,1,2,0.76,0.66,0.1045,243,238,3,5,4661,Weekday,0.05213473503540013,Off-Peak Hours,High
5608,2011-08-26,13,0,1,2,0.78,0.59,0.1045,237,238,3,5,4661,Weekday,0.05084745762711865,Off-Peak Hours,High
5609,2011-08-26,14,0,1,1,0.8,0.59,0.0,219,238,3,5,4661,Weekday,0.04698562540227419,Off-Peak Hours,High
5610,2011-08-26,15,0,1,2,0.8,0.59,0.194,249,238,3,5,4661,Weekday,0.05342201244368161,Off-Peak Hours,High
5611,2011-08-26,16,0,1,1,0.78,0.62,0.1045,343,238,3,5,4661,Weekday,0.07358935850675821,Off-Peak Hours,High
5612,2011-08-26,17,0,1,1,0.74,0.74,0.2537,489,238,3,5,4661,Weekday,0.104913108774941,Peak Hours,High
5613,2011-08-26,18,0,1,2,0.74,0.74,0.1343,410,238,3,5,4661,Weekday,0.08796395623256811,Peak Hours,High
5614,2011-08-26,19,0,1,1,0.72,0.79,0.1045,290,238,3,5,4661,Weekday,0.06221840806693842,Peak Hours,High
5615,2011-08-26,20,0,1,1,0.72,0.79,0.0896,222,238,3,5,4661,Weekday,0.04762926410641493,Off-Peak Hours,High
5616,2011-08-26,21,0,1,1,0.72,0.79,0.1642,190,238,3,5,4661,Weekday,0.040763784595580346,Off-Peak Hours,High
5617,2011-08-26,22,0,1,1,0.72,0.79,0.1045,152,238,3,5,4661,Weekday,0.03261102767646428,Off-Peak Hours,High
5618,2011-08-26,23,0,1,1,0.7,0.84,0.0896,136,238,3,5,4661,Weekday,0.029178287921046986,Off-Peak Hours,High
5619,2011-08-27,0,0,0,1,0.7,0.84,0.1045,145,239,3,6,1115,Weekend,0.13004484304932734,Off-Peak Hours,High
5620,2011-08-27,1,0,0,1,0.7,0.84,0.1642,64,239,3,6,1115,Weekend,0.05739910313901345,Off-Peak Hours,High
5621,2011-08-27,2,0,0,1,0.7,0.84,0.194,77,239,3,6,1115,Weekend,0.06905829596412556,Off-Peak Hours,High
5622,2011-08-27,3,0,0,2,0.7,0.84,0.2239,30,239,3,6,1115,Weekend,0.026905829596412557,Off-Peak Hours,High
5623,2011-08-27,4,0,0,2,0.7,0.84,0.2239,4,239,3,6,1115,Weekend,0.003587443946188341,Off-Peak Hours,High
5624,2011-08-27,5,0,0,2,0.7,0.84,0.2985,12,239,3,6,1115,Weekend,0.010762331838565023,Off-Peak Hours,High
5625,2011-08-27,6,0,0,2,0.7,0.84,0.2985,18,239,3,6,1115,Weekend,0.016143497757847534,Off-Peak Hours,High
5626,2011-08-27,7,0,0,2,0.7,0.84,0.3582,28,239,3,6,1115,Weekend,0.025112107623318385,Peak Hours,High
5627,2011-08-27,8,0,0,2,0.7,0.84,0.2537,76,239,3,6,1115,Weekend,0.06816143497757847,Peak Hours,High
5628,2011-08-27,9,0,0,2,0.7,0.84,0.4179,156,239,3,6,1115,Weekend,0.13991031390134528,Peak Hours,High
5629,2011-08-27,10,0,0,2,0.7,0.79,0.4627,205,239,3,6,1115,Weekend,0.18385650224215247,Off-Peak Hours,High
5630,2011-08-27,11,0,0,3,0.66,0.89,0.4179,88,239,3,6,1115,Weekend,0.07892376681614349,Off-Peak Hours,Medium
5631,2011-08-27,12,0,0,3,0.66,0.83,0.4925,76,239,3,6,1115,Weekend,0.06816143497757847,Off-Peak Hours,Medium
5632,2011-08-27,13,0,0,3,0.66,0.83,0.3881,43,239,3,6,1115,Weekend,0.03856502242152467,Off-Peak Hours,Medium
5633,2011-08-27,14,0,0,3,0.64,0.89,0.5522,23,239,3,6,1115,Weekend,0.02062780269058296,Off-Peak Hours,Medium
5634,2011-08-27,15,0,0,3,0.64,0.89,0.5522,30,239,3,6,1115,Weekend,0.026905829596412557,Off-Peak Hours,Medium
5635,2011-08-27,16,0,0,3,0.64,0.89,0.5224,24,239,3,6,1115,Weekend,0.021524663677130046,Off-Peak Hours,Medium
5636,2011-08-27,17,0,0,3,0.64,0.89,0.8358,16,239,3,6,1115,Weekend,0.014349775784753363,Peak Hours,Medium
5637,2011-08-28,7,0,0,3,0.62,0.83,0.3582,1,240,3,0,4334,Weekend,0.00023073373327180433,Peak Hours,Medium
5638,2011-08-28,8,0,0,3,0.62,0.83,0.4179,8,240,3,0,4334,Weekend,0.0018458698661744347,Peak Hours,Medium
5639,2011-08-28,9,0,0,1,0.66,0.74,0.4179,53,240,3,0,4334,Weekend,0.01222888786340563,Peak Hours,Medium
5640,2011-08-28,10,0,0,1,0.7,0.61,0.6119,142,240,3,0,4334,Weekend,0.032764190124596214,Off-Peak Hours,High
5641,2011-08-28,11,0,0,1,0.7,0.58,0.3881,237,240,3,0,4334,Weekend,0.05468389478541763,Off-Peak Hours,High
5642,2011-08-28,12,0,0,1,0.74,0.51,0.3881,306,240,3,0,4334,Weekend,0.07060452238117212,Off-Peak Hours,High
5643,2011-08-28,13,0,0,1,0.76,0.45,0.3582,431,240,3,0,4334,Weekend,0.09944623904014767,Off-Peak Hours,High
5644,2011-08-28,14,0,0,1,0.78,0.43,0.4179,447,240,3,0,4334,Weekend,0.10313797877249654,Off-Peak Hours,High
5645,2011-08-28,15,0,0,1,0.78,0.43,0.3582,469,240,3,0,4334,Weekend,0.10821412090447624,Off-Peak Hours,High
5646,2011-08-28,16,0,0,1,0.8,0.36,0.3881,491,240,3,0,4334,Weekend,0.11329026303645592,Off-Peak Hours,High
5647,2011-08-28,17,0,0,1,0.76,0.4,0.2985,398,240,3,0,4334,Weekend,0.09183202584217813,Peak Hours,High
5648,2011-08-28,18,0,0,1,0.74,0.42,0.2239,402,240,3,0,4334,Weekend,0.09275496077526535,Peak Hours,High
5649,2011-08-28,19,0,0,1,0.72,0.48,0.1045,387,240,3,0,4334,Weekend,0.08929395477618828,Peak Hours,High
5650,2011-08-28,20,0,0,1,0.72,0.45,0.1045,214,240,3,0,4334,Weekend,0.049377018920166126,Off-Peak Hours,High
5651,2011-08-28,21,0,0,1,0.66,0.61,0.1343,186,240,3,0,4334,Weekend,0.04291647438855561,Off-Peak Hours,Medium
5652,2011-08-28,22,0,0,1,0.64,0.69,0.1045,98,240,3,0,4334,Weekend,0.022611905860636824,Off-Peak Hours,Medium
5653,2011-08-28,23,0,0,1,0.62,0.73,0.1045,64,240,3,0,4334,Weekend,0.014766958929395477,Off-Peak Hours,Medium
5654,2011-08-29,0,0,1,1,0.62,0.73,0.1045,34,241,3,1,4634,Weekday,0.0073370738023306,Off-Peak Hours,Medium
5655,2011-08-29,1,0,1,1,0.6,0.69,0.1045,20,241,3,1,4634,Weekday,0.0043159257660768235,Off-Peak Hours,Medium
5656,2011-08-29,2,0,1,1,0.6,0.69,0.194,13,241,3,1,4634,Weekday,0.0028053517479499353,Off-Peak Hours,Medium
5657,2011-08-29,3,0,1,1,0.6,0.69,0.1045,6,241,3,1,4634,Weekday,0.001294777729823047,Off-Peak Hours,Medium
5658,2011-08-29,4,0,1,1,0.56,0.68,0.1343,3,241,3,1,4634,Weekday,0.0006473888649115235,Off-Peak Hours,Medium
5659,2011-08-29,5,0,1,1,0.56,0.73,0.1343,17,241,3,1,4634,Weekday,0.0036685369011653,Off-Peak Hours,Medium
5660,2011-08-29,6,0,1,1,0.56,0.73,0.1343,102,241,3,1,4634,Weekday,0.0220112214069918,Off-Peak Hours,Medium
5661,2011-08-29,7,0,1,1,0.6,0.6,0.2239,284,241,3,1,4634,Weekday,0.06128614587829089,Peak Hours,Medium
5662,2011-08-29,8,0,1,1,0.62,0.57,0.2537,404,241,3,1,4634,Weekday,0.08718170047475184,Peak Hours,Medium
5663,2011-08-29,9,0,1,1,0.62,0.53,0.2537,188,241,3,1,4634,Weekday,0.04056970220112214,Peak Hours,Medium
5664,2011-08-29,10,0,1,1,0.66,0.47,0.2239,115,241,3,1,4634,Weekday,0.024816573154941735,Off-Peak Hours,Medium
5665,2011-08-29,11,0,1,1,0.66,0.47,0.1642,138,241,3,1,4634,Weekday,0.029779887785930083,Off-Peak Hours,Medium
5666,2011-08-29,12,0,1,2,0.68,0.44,0.1642,207,241,3,1,4634,Weekday,0.04466983167889512,Off-Peak Hours,High
5667,2011-08-29,13,0,1,2,0.7,0.39,0.0,218,241,3,1,4634,Weekday,0.04704359085023738,Off-Peak Hours,High
5668,2011-08-29,14,0,1,1,0.7,0.42,0.0,182,241,3,1,4634,Weekday,0.03927492447129909,Off-Peak Hours,High
